sym,action,amt,cuid0,cuid1,actor,source,destination,note,tuid,external_id,timestamp,ref_tuid
USD,card_auth,98.9,tWhTjcA6QBF5T4lb,,tWhTjcA6QBF5T4lb,wGrau25LXR3DmP7d,,VONS     SO       CA,2WUX-BDWY,D.78,1498874848051,
USD,card_pending,98.9,tWhTjcA6QBF5T4lb,,tWhTjcA6QBF5T4lb,wGrau25LXR3DmP7d,,VONS2364,2WUX-BDWY,D.78,1498874854022,
USD,init_deposit,98.9,P34goghZDUJhKS9P,,P34goghZDUJhKS9P,,wGrau25LXR3DmP7d,Ice r me,6I3H-52LB,fc685b36-4cfdff3c0,1498874906835,
USD,init_deposit,13.28,O0Lhlqi7jprJY2W8,,O0Lhlqi7jprJY2W8,,w5SjvGdl9hHd9nXt,Mehx,ZNII-R1P8,5a9d9d9c-4cfdff3c0,1498875104253,
USD,card_auth,68.12,3RE7ewZAJ1u8l9K1,,3RE7ewZAJ1u8l9K1,wIe9ecgHoTzpaTyk,,PIGGLY WIG      ALUS,IYRA-H7N7,V.67,1498875148345,
USD,card_auth,99.19,ws2FehzT7OPiEVzC,,ws2FehzT7OPiEVzC,wpIxyb6APczzJ7xF,,CODECADEMYK CITYNYUS,M3Y4-H824,V.68,1498875150051,
USD,card_declined,0,ws2FehzT7OPiEVzC,,ws2FehzT7OPiEVzC,wpIxyb6APczzJ7xF,,,M3Y4-H824,V.68,1498875154854,
USD,card_pending,68.12,3RE7ewZAJ1u8l9K1,,3RE7ewZAJ1u8l9K1,wIe9ecgHoTzpaTyk,,PIGGL #443,IYRA-H7N7,V.67,1498875154867,
USD,card_auth,0,4Z4fl9pjSYiT3qSe,,4Z4fl9pjSYiT3qSe,wNtKmClsclvZR6B0,,APL* ITUNE-7753 CAUS,MGTC-J6R6,V.58,1498875385619,
USD,cancel,0,u5iAc4GTjHS1i3Rf,,u5iAc4GTjHS1i3Rf,,wu5iAc4GjHS1i3Rf,,IORA-EQCZ,,1498875438144,
USD,fail_deposit,50,u5iAc4GTjHS1i3Rf,,,,wu5iAc4GjHS1i3Rf,,IORA-EQCZ,9a87a6ab-4cfdff3c0,1498875444238,
USD,create_wallet,0,vVAZF4BBJyvRxtcb,,vVAZF4BBJyvRxtcb,wvVAZF4BJyvRxtcb,wvVAZF4BJyvRxtcb,,U7CA-I4WU,,1498875479766,
USD,init_deposit,5.12,pSxCzMA534rYUK9A,,pSxCzMA534rYUK9A,,wotEHn16WICvhQgY,Piggyposit,KD48-QWAL,8fea65d8-4cfdff3c0,1498875629111,
CAD,card_auth,27.9,5yjE6apQmTVOldtZ,,5yjE6apQmTVOldtZ,wwskcIts5gtPlkpm,,IL FORNO V      ABCA,B4PJ-OK3Q,V.59,1498875739984,
USD,card_pending,27.9,5yjE6apQmTVOldtZ,,5yjE6apQmTVOldtZ,wwskcIts5gtPlkpm,,IL FOBONDO,B4PJ-OK3Q,V.59,1498875746649,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,PWB2-GYGQ,,1498875896080,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,B6RJ-O63P,,1498875897729,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,9T2K-7Z9T,,1498875900548,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,Z4BL-9JAQ,,1498875903404,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,BA1Q-MQDA,,1498875904296,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,SPJA-18KG,,1498875906598,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,D3N6-8E9K,,1498875907484,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,W42D-SEET,,1498875909707,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,H675-X123,,1498875911076,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,JWVN-AKSB,,1498875951505,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,I21J-LY3T,,1498875952599,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,KPI3-WLK5,,1498875953565,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,J31E-ODYT,,1498875954650,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,74I3-DSZG,,1498875955600,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,XQT8-TITL,,1498875956657,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,Z36D-13MB,,1498875957635,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,2D3N-TEYS,,1498875958632,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,9J8Q-NMO8,,1498875959668,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,C22E-K98Q,,1498875960628,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,OUBZ-ILXK,,1498875961611,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,WCNW-LANT,,1498875962554,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,Y97T-RSUD,,1498875963474,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,BH55-I73F,,1498875964398,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,BBN2-JHA4,,1498875965289,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,4X9Y-TF3Z,,1498875966238,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,JZ4F-FSEH,,1498875967226,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,D52Q-PSJH,,1498875968214,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,ATA8-VFP5,,1498875969217,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,SN5C-BWB6,,1498875970209,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,2I3Y-YS1I,,1498875971207,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,BZ53-268T,,1498875972221,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,MN9E-3MEP,,1498875973251,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,LG5I-6U7S,,1498875974196,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,MCNT-9QTH,,1498875975230,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,X64O-ZVO7,,1498875976247,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,3T5M-XT3G,,1498875977252,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,ZCCU-VFX6,,1498875978162,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,V8DN-KCB8,,1498875979183,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,3K9X-ZKBF,,1498875980130,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,78B5-1MH1,,1498875981096,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,K2UO-BSNF,,1498875982399,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,3O73-O4S4,,1498875983339,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,1SSQ-FQLA,,1498875984297,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,HC5D-JURT,,1498875985267,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,GM9K-VEGF,,1498875986235,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,D8AY-QHGY,,1498875987157,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,VR7B-KM1W,,1498875988106,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,DAVN-YDB6,,1498875989031,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,S9M3-1DR3,,1498875989975,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,5JK8-LYCI,,1498875990903,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,OYP4-BR5N,,1498875991838,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,I6G6-AEPR,,1498875992813,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,PS59-UNEO,,1498875993749,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,NM39-UEPH,,1498875994699,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,4MWS-ICQ6,,1498875995647,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,BYUE-M5NA,,1498875996609,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,OKS1-2JHC,,1498875998374,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,MJTS-JIMW,,1498876000033,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,PV9W-4LM3,,1498876000996,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,R1CN-J1OL,,1498876002568,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,X9V7-6ZXL,,1498876003507,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,X32D-4NZ2,,1498876004426,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,MJQA-GMTP,,1498876005412,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,4FAC-YUWH,,1498876006400,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,BPHZ-X3BR,,1498876007368,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,IRFP-U79H,,1498876011300,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,PW7G-BB19,,1498876012502,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,WS77-IYYP,,1498876013489,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,HNID-12JN,,1498876014593,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,JMUH-EWX5,,1498876015692,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,XSP8-PLYE,,1498876016801,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,W2GK-27JI,,1498876017815,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,A24W-LMBH,,1498876023876,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,A9N3-BPER,,1498876025767,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,ALH4-GBR8,,1498876026813,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,3ELF-B8YF,,1498876027978,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,O78N-95U3,,1498876030371,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,BPB5-2QPV,,1498876031527,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,MNJO-82YK,,1498876033674,
USD,cancel,0,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,whX4FtMYJdqJB0Wv,whX4FtMYJdqJB0Wv,,6DY5-LCRM,,1498876035347,
USD,transfer,99,sosCa0fgT7SReEVx,,sosCa0fgT7SReEVx,wbFXOpTBa7BN2JVL,wpSvsFEqxEP3SQTm,,57Y1-YLJD,,1498876077117,
USD,pay,7.1,xpFj8u5CwrbvHcJs,K4ZW1QxHodIoc1wW,xpFj8u5CwrbvHcJs,wQp5O47wGiCnzlQS,wqgumXtuSznI1Lfq,Still havefor snacks,QH6R-HDQP,aee82949-4cfdff3c0,1498876244326,
USD,transfer,15,LguY9Va1lYcc3gje,,LguY9Va1lYcc3gje,wD5l2UA3uCyBO1cx,wGUchfk6aWEH499V,Pa,Q6ZQ-JQWV,,1498876336844,
USD,delayed_pay_from_bank,26,IFmvZAtxoTDBDHyW,Ol56R0sqQy1mkGnd,IFmvZAtxoTDBDHyW,wIFmvZAtoTDBDHyW,wOl56R0sQy1mkGnd,Junt,PTJD-JK7N,,1498876357419,
USD,complete,0,l4qnGJVukKi45Q3H,,l4qnGJVukKi45Q3H,wxBWo53ikkN0nNLw,wxBWo53ikkN0nNLw,,75O7-41C9,,1498876365756,
USD,pay_from_bank,35.55,u5iAc4GTjHS1i3Rf,UroIOqPAMu9jOxKr,u5iAc4GTjHS1i3Rf,wu5iAc4GjHS1i3Rf,whX4FtMYJdqJB0Wv,Chor6/23,5T7A-J8YK,7f6e63e7-4cfdff3c0,1498876510097,
USD,init_deposit,35.55,u5iAc4GTjHS1i3Rf,,u5iAc4GTjHS1i3Rf,,wu5iAc4GjHS1i3Rf,,5T7A-J8YK,7f6e63e7-4cfdff3c0,1498876510098,
USD,card_auth,9.11,MmRi1YIdsdXAHOaO,,MmRi1YIdsdXAHOaO,w73cgnPfHO9bqjgG,,DILLONS #0E     KSUS,DDPS-J8QK,V.60,1498876559418,
USD,card_pending,9.11,MmRi1YIdsdXAHOaO,,MmRi1YIdsdXAHOaO,w73cgnPfHO9bqjgG,,DIL070,DDPS-J8QK,V.60,1498876562641,
USD,create_wallet,0,YJgfu7DcMqt7tdrR,,YJgfu7DcMqt7tdrR,wYJgfu7DMqt7tdrR,wYJgfu7DMqt7tdrR,,B8A6-SVJZ,,1498876645392,
USD,transfer,35,wkScYSTo95kDTi6M,,wkScYSTo95kDTi6M,w9IbUseW10rNQTyl,wxe1Qio10BvBK2Xw,,HP7J-7M87,,1498876795785,
USD,cancel,0,a2k7lyJssni69Ulv,wkScYSTo95kDTi6M,a2k7lyJssni69Ulv,w9IbUseW10rNQTyl,w9IbUseW10rNQTyl,,TOM3-3L6P,,1498877016820,
USD,cancel,0,a2k7lyJssni69Ulv,wkScYSTo95kDTi6M,a2k7lyJssni69Ulv,w9IbUseW10rNQTyl,w9IbUseW10rNQTyl,,LNXO-YNMF,,1498877017934,
USD,cancel,0,a2k7lyJssni69Ulv,wkScYSTo95kDTi6M,a2k7lyJssni69Ulv,w9IbUseW10rNQTyl,w9IbUseW10rNQTyl,,5S9R-T79G,,1498877018940,
USD,cancel,0,a2k7lyJssni69Ulv,wkScYSTo95kDTi6M,a2k7lyJssni69Ulv,w9IbUseW10rNQTyl,w9IbUseW10rNQTyl,,ZQVE-JWBA,,1498877019896,
USD,cancel,0,a2k7lyJssni69Ulv,wkScYSTo95kDTi6M,a2k7lyJssni69Ulv,w9IbUseW10rNQTyl,w9IbUseW10rNQTyl,,3JLS-QC62,,1498877020823,
USD,cancel,0,a2k7lyJssni69Ulv,wkScYSTo95kDTi6M,a2k7lyJssni69Ulv,w9IbUseW10rNQTyl,w9IbUseW10rNQTyl,,I94O-H9SX,,1498877025340,
USD,cancel,0,a2k7lyJssni69Ulv,wkScYSTo95kDTi6M,a2k7lyJssni69Ulv,w9IbUseW10rNQTyl,w9IbUseW10rNQTyl,,95O5-MDSS,,1498877035590,
USD,transfer,5,HgkcE4l8GpxNeEBv,,HgkcE4l8GpxNeEBv,wYHn6UFI2Xea2o9N,wHgkcE4lGpxNeEBv,No respect sleep overs,1B84-UFYA,,1498877054731,
USD,card_auth,10,AF5AD00Vi0WnpUF4,,AF5AD00Vi0WnpUF4,wcIQcBdNbghxO2cT,,CCNow     n       LI,FZTV-ZWRT,V.69,1498877475795,
USD,card_pending,10,AF5AD00Vi0WnpUF4,,AF5AD00Vi0WnpUF4,wcIQcBdNbghxO2cT,,Cw,FZTV-ZWRT,V.69,1498877479996,
USD,card_auth,21.3,jGaWDorBYYNdsEBT,,jGaWDorBYYNdsEBT,wxsZHysTjt0o8515,,ITSUGAR UNAL CITCAUS,VB27-M6FU,V.81,1498877538874,
USD,card_pending,21.3,jGaWDorBYYNdsEBT,,jGaWDorBYYNdsEBT,wxsZHysTjt0o8515,,ITSURSAL,VB27-M6FU,V.81,1498877545567,
USD,card_auth,13.3,UOyO6Lne2xKnMwMH,,UOyO6Lne2xKnMwMH,wXF5GpT16SgtnzUy,,AMAZON MKTM/BILLWAUS,LWZJ-WOQ5,V.70,1498877603081,
USD,card_pending,13.3,UOyO6Lne2xKnMwMH,,UOyO6Lne2xKnMwMH,wXF5GpT16SgtnzUy,,AMAZO PMTS,LWZJ-WOQ5,V.70,1498877605990,
USD,card_auth,63.2,UOyO6Lne2xKnMwMH,,UOyO6Lne2xKnMwMH,wXF5GpT16SgtnzUy,,Amazon Pay      WAUS,BDLN-4SVB,V.71,1498877718442,
USD,card_pending,63.2,UOyO6Lne2xKnMwMH,,UOyO6Lne2xKnMwMH,wXF5GpT16SgtnzUy,,Amazents,BDLN-4SVB,V.71,1498877721604,
USD,complete,0,A5dU7odURNIdilz3,,A5dU7odURNIdilz3,wSncHYgBmyU4ogtZ,wSncHYgBmyU4ogtZ,,139D-35N4,,1498877735780,
USD,complete,0,os1wcUEFXzrV3eHU,,os1wcUEFXzrV3eHU,waB66oSQhGV5JDJT,waB66oSQhGV5JDJT,,UI6Z-XX7X,,1498877761251,
USD,card_auth,59.3,UOyO6Lne2xKnMwMH,,UOyO6Lne2xKnMwMH,wXF5GpT16SgtnzUy,,AMAZON MKTM/BILLWAUS,PGFV-JL9S,V.72,1498877762869,
USD,card_pending,59.3,UOyO6Lne2xKnMwMH,,UOyO6Lne2xKnMwMH,wXF5GpT16SgtnzUy,,AMAZO PMTS,PGFV-JL9S,V.72,1498877767233,
USD,card_auth,71,UOyO6Lne2xKnMwMH,,UOyO6Lne2xKnMwMH,wXF5GpT16SgtnzUy,,Amazon Pay      WAUS,2WTN-GDOS,V.82,1498877846138,
USD,card_pending,71,UOyO6Lne2xKnMwMH,,UOyO6Lne2xKnMwMH,wXF5GpT16SgtnzUy,,Amazents,2WTN-GDOS,V.82,1498877852848,
USD,init_deposit,75,P0VrXN8JEPu6IG0b,,P0VrXN8JEPu6IG0b,,wP0VrXN8EPu6IG0b,,DU2Y-ASHI,41a2cc18-4cfdff3c0,1498877889536,
